query_trait,ontology,term_id,term_label,term_definition
fecundity rate (apterous),OBA,OBA:0002672,gluconeogenesis rate,The rate of a gluconeogenesis.
hatching period,OBA,OBA:0003853,blastocyst hatching amount,The amount of a blastocyst hatching.
hatching period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
hatching period,OBA,OBA:0003854,blastocyst hatching onset quality,The onset quality of a blastocyst hatching.
hatching period,OBA,GO:0035188,hatching,NA
hatching period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
hatching rate,OBA,OBA:0003853,blastocyst hatching amount,The amount of a blastocyst hatching.
hatching rate,OBA,OBA:0003854,blastocyst hatching onset quality,The onset quality of a blastocyst hatching.
hatching rate,OBA,OBA:0002011,micturition rate,The rate of a micturition.
hatching rate,OBA,OBA:0002200,reflex rate,The rate of a reflex.
hatching rate,OBA,OBA:0002672,gluconeogenesis rate,The rate of a gluconeogenesis.
lifespan,OBA,OBA:VT0005372,life span determination trait,The process quality of a determination of adult lifespan.
lifespan,OBA,GO:0008340,determination of adult lifespan,NA
lifespan,OBA,CHEBI:176497,geroprotector,"Any compound that supports healthy aging, slows the biological aging process, or extends lifespan."
lifespan,OBA,HP:0031467,Dysregulated negative emotional state,"Manifestations may be conveyed through self-report or observed through behavior, allowing applicability across the lifespan and in individuals with limited verbal communication. This term refers to an observed negative emotional state rather than enduring traits of personality or temperament."
longevity (apterous),OBA,OBA:VT0005372,life span determination trait,The process quality of a determination of adult lifespan.
metabolic rate (active),OBA,OBA:0002575,galactose metabolic process rate,The rate of a galactose metabolic process.
metabolic rate (active),OBA,OBA:0003195,fructose metabolic process rate,The rate of a fructose metabolic process.
metabolic rate (active),OBA,OBA:0002011,micturition rate,The rate of a micturition.
metabolic rate (active),OBA,OBA:0002200,reflex rate,The rate of a reflex.
metabolic rate (active),OBA,OBA:0002672,gluconeogenesis rate,The rate of a gluconeogenesis.
pre hatching period,OBA,OBA:0003853,blastocyst hatching amount,The amount of a blastocyst hatching.
pre hatching period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
pre hatching period,OBA,OBA:0003854,blastocyst hatching onset quality,The onset quality of a blastocyst hatching.
pre hatching period,OBA,GO:0035188,hatching,NA
pre hatching period,OBA,OBA:0005182,pre-Botzinger complex morphology,The morphology of a pre-Botzinger complex.
pre-hatch period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
pre-hatch period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
pre-hatch period,OBA,PR:000050150,period circadian protein homolog,Category=family.
pre-hatch period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
pre-hatch period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
relative activity,OBA,OBA:2045259,urine relative density,The concentration of of a urine.
relative activity,OBA,OBA:2045294,asparaginase activity,The process quality of a L-asparagine catabolic process.
relative activity,OBA,OBA:VT0002504,serotonin activity,The functionality of a serotonin when measured in anatomical entity.
relative activity,OBA,OBA:0003310,catalase activity rate,The rate of a catalase activity.
relative activity,OBA,OBA:0005492,glucokinase activity rate,The rate of a glucokinase activity.
reproductive and post-reproductive periods,OBA,OBA:0002007,reproductive system size,The size of a reproductive system.
reproductive and post-reproductive periods,OBA,OBA:0002409,reproductive system displaced,The displaced of a reproductive system.
reproductive and post-reproductive periods,OBA,OBA:2050117,reproductive behavior trait,The quality of a reproductive behavior.
reproductive and post-reproductive periods,OBA,OBA:VT0005389,reproductive system trait,The quality when measured in reproductive system.
reproductive and post-reproductive periods,OBA,OBA:0004643,male reproductive organ morphology,The morphology of a male reproductive organ.
Development Rate (Egg),OBA,OBA:0002217,embryo development rate,The rate of a embryo development.
Development Rate (Egg),OBA,OBA:0003600,artery development rate,The rate of a artery development.
Development Rate (Egg),OBA,OBA:0003599,ovarian follicle development rate,The rate of a ovarian follicle development.
Development Rate (Egg),OBA,OBA:0004171,lung alveolus development rate,The rate of a lung alveolus development.
Development Rate (Egg),OBA,OBA:0005316,mesenchymal cell proliferation involved in lung development rate,The rate of a mesenchymal cell proliferation involved in lung development.
Development Rate (Larva),OBA,OBA:0002217,embryo development rate,The rate of a embryo development.
Development Rate (Larva),OBA,OBA:0003600,artery development rate,The rate of a artery development.
Development Rate (Larva),OBA,OBA:0003599,ovarian follicle development rate,The rate of a ovarian follicle development.
Development Rate (Larva),OBA,OBA:0004171,lung alveolus development rate,The rate of a lung alveolus development.
Development Rate (Larva),OBA,OBA:0005316,mesenchymal cell proliferation involved in lung development rate,The rate of a mesenchymal cell proliferation involved in lung development.
Development Rate (Nymph),OBA,OBA:0002217,embryo development rate,The rate of a embryo development.
Development Rate (Nymph),OBA,OBA:0003600,artery development rate,The rate of a artery development.
Development Rate (Nymph),OBA,OBA:0003599,ovarian follicle development rate,The rate of a ovarian follicle development.
Development Rate (Nymph),OBA,OBA:0004171,lung alveolus development rate,The rate of a lung alveolus development.
Development Rate (Nymph),OBA,OBA:0005316,mesenchymal cell proliferation involved in lung development rate,The rate of a mesenchymal cell proliferation involved in lung development.
Oviposition Period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
Oviposition Period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
Oviposition Period,OBA,PR:000050150,period circadian protein homolog,Category=family.
Oviposition Period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
Oviposition Period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
Pre-Oviposition Period in engorged females,OBA,HP:0008647,Pubertal developmental failure in females,NA
Pre-Oviposition Period in engorged females,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
Pre-Oviposition Period in engorged females,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
Pre-Oviposition Period in engorged females,OBA,OBA:1000116,axon located in,The located in of a axon.
Pre-Oviposition Period in engorged females,OBA,PR:000050150,period circadian protein homolog,Category=family.
body mass,OBA,OBA:VT0001259,body mass,The mass of a multicellular organism.
body mass,OBA,OBA:VT0010482,body fat mass,The mass of a adipose tissue.
body mass,OBA,OBA:2045456,body mass to body extent ratio,A compound attribute that is the ratio of body mass to body extent.
body mass,OBA,OBA:2045455,body mass to height ratio,A compound attribute that is the ratio of body mass to body height.
body mass,OBA,OBA:2030004,total skin mass,The mass of a skin of body.
body width,OBA,OBA:VT0015039,body width,The width of a multicellular organism.
body width,OBA,OBA:1000085,nucleus width,The width of a nucleus.
body width,OBA,OBA:2040146,cell width,The width of a cell.
body width,OBA,OBA:VT0000027,head width,The width of a head.
body width,OBA,OBA:VT0000132,epiphysis width,The width of a epiphysis.
copulation duration,OBA,OBA:0004003,parturition duration,The duration of a parturition.
copulation duration,OBA,OBA:1001086,QRS duration,See also EFO_0005054
copulation duration,OBA,OBA:VT1000653,lactation duration,The length of a lactation.
copulation duration,OBA,GO:0007620,copulation,NA
copulation duration,OBA,OBA:0003416,penile erection duration,The duration of a penile erection.
fecundity rate (alate),OBA,OBA:0003697,multicellular organism fecundity,The fecundity of a multicellular organism.
fecundity rate (alate),OBA,PATO:0000273,fecundity,NA
fecundity rate (alate),OBA,OBA:0002011,micturition rate,The rate of a micturition.
fecundity rate (alate),OBA,OBA:0002200,reflex rate,The rate of a reflex.
fecundity rate (alate),OBA,OBA:0002672,gluconeogenesis rate,The rate of a gluconeogenesis.
hatch ratio,OBA,OBA:2045389,leukocyte ratio,The ratio of a leukocyte.
hatch ratio,OBA,OBA:2045390,basophil ratio,The ratio of a basophil.
hatch ratio,OBA,OBA:2045391,eosinophil ratio,The ratio of a eosinophil.
hatch ratio,OBA,OBA:2045459,digit length ratio,A compound attribute that is the ratio of digit length to digit length.
hatch ratio,OBA,OBA:1000024,subcutaneous adipose tissue ratio,The ratio of a subcutaneous adipose tissue.
longevity (alate),OBA,OBA:VT0005372,life span determination trait,The process quality of a determination of adult lifespan.
maximum fecundity,OBA,OBA:0003697,multicellular organism fecundity,The fecundity of a multicellular organism.
maximum fecundity,OBA,PATO:0000273,fecundity,NA
maximum fecundity,OBA,PATO:0001695,increased fecundity,NA
maximum fecundity,OBA,PATO:0001696,decreased fecundity,NA
maximum fecundity,OBA,PATO:0045017,normal fecundity,A fecundity which is relatively normal or average.
molting ratio (larval),OBA,GO:0042303,molting cycle,NA
molting ratio (larval),OBA,GO:0022404,molting cycle process,NA
molting ratio (larval),OBA,OBA:2045389,leukocyte ratio,The ratio of a leukocyte.
molting ratio (larval),OBA,OBA:2045390,basophil ratio,The ratio of a basophil.
molting ratio (larval),OBA,OBA:2045391,eosinophil ratio,The ratio of a eosinophil.
molting ratio (nymphal),OBA,GO:0042303,molting cycle,NA
molting ratio (nymphal),OBA,GO:0022404,molting cycle process,NA
molting ratio (nymphal),OBA,OBA:2045389,leukocyte ratio,The ratio of a leukocyte.
molting ratio (nymphal),OBA,OBA:2045390,basophil ratio,The ratio of a basophil.
molting ratio (nymphal),OBA,OBA:2045391,eosinophil ratio,The ratio of a eosinophil.
pre-blood meal period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
pre-blood meal period,OBA,OBA:2051375,level of pre-pro-epidermal growth factor in blood,The amount of a pre-pro-epidermal growth factor when measured in blood.
pre-blood meal period,OBA,OBA:2043038,level of pre-mRNA-processing factor 19 in blood serum,The amount of a pre-mRNA-processing factor 19 when measured in blood serum.
pre-blood meal period,OBA,OBA:2044144,level of pre-mRNA-splicing regulator WTAP in blood serum,The amount of a pre-mRNA-splicing regulator WTAP when measured in blood serum.
pre-blood meal period,OBA,OBA:2052659,amount of pre-pro-epidermal growth factor (human) in blood,The amount of a pre-pro-epidermal growth factor (human) when measured in blood.
blood feeding frequency,OBA,OBA:1000748,feeding behavior quality,The quality of a feeding behavior.
blood feeding frequency,OBA,OBA:0002283,defecation frequency,The frequency of a defecation.
blood feeding frequency,OBA,OBA:0003672,micturition frequency,The frequency of a micturition.
blood feeding frequency,OBA,OBA:0004805,fertilization frequency,The frequency of a fertilization.
blood feeding frequency,OBA,OBA:0000060,cilium beat frequency,check this
chill-coma recovery time,OBA,PATO:0000165,time,NA
chill-coma recovery time,OBA,OBA:2040171,sleep duration trait,The duration of a sleep.
chill-coma recovery time,OBA,OBA:2040011,trait in response to mycophenolic acid,A trait that affects the response to a stimulus with mycophenolic acid.
chill-coma recovery time,OBA,OBA:2045215,menstrual cycle attribute,The quality of a menstrual cycle.
chill-coma recovery time,OBA,OBA:2001010,age of onset of essential hypertension,The age at which essential hypertension manifestations first appear.
hypostome length,OBA,OBA:0000102,microvillus length,The length of a microvillus.
hypostome length,OBA,OBA:0002056,face length,The length of a face.
hypostome length,OBA,OBA:0002069,chin length,The length of a chin.
hypostome length,OBA,OBA:0002102,neck length,The length of a neck.
hypostome length,OBA,OBA:0002110,eyelash length,The length of a eyelash.
mean longevity,OBA,HP:0005537,Decreased mean platelet volume,"Mean platelet volume (MPV) is a measure of the average size of platelets, with a typical reference range of 7.5 to 11.5 femtoliters (fL)."
mean longevity,OBA,HP:0011877,Increased mean platelet volume,"Mean platelet volume (MPV) is a measure of the average size of platelets, with a typical reference range of 7.5 to 11.5 femtoliters (fL)."
mean longevity,OBA,OBA:VT0005372,life span determination trait,The process quality of a determination of adult lifespan.
mean longevity,OBA,OBA:0003277,platelet volume,The volume of a platelet.
mean longevity,OBA,OBA:0003460,erythrocyte volume,The volume of a erythrocyte.
ovariole number,OBA,OBA:0000112,myofibril number,The amount of a myofibril.
ovariole number,OBA,OBA:2045279,number of teeth,The has number of of a dentition.
ovariole number,OBA,OBA:0003174,retina altered number of,The altered number of of a retina.
ovariole number,OBA,OBA:0003275,platelet altered number of,The altered number of of a platelet.
ovariole number,OBA,OBA:0003397,oligodendrocyte altered number of,The altered number of of a oligodendrocyte.
parasite maturation time,OBA,OBA:0002663,bone maturation occurrence,The occurrence of a bone maturation.
parasite maturation time,OBA,OBA:2050237,ribosome maturation protein SBDS amount,The amount of a ribosome maturation protein SBDS when measured in anatomical entity.
parasite maturation time,OBA,OBA:2059129,level of actin maturation protease (human) in cerebrospinal fluid,The amount of a actin maturation protease (human) when measured in cerebrospinal fluid.
parasite maturation time,OBA,OBA:2056220,level of glia maturation factor gamma (human) in cerebrospinal fluid,The amount of a glia maturation factor gamma (human) when measured in cerebrospinal fluid.
parasite maturation time,OBA,OBA:2058256,level of glia maturation factor beta (human) in cerebrospinal fluid,The amount of a glia maturation factor beta (human) when measured in cerebrospinal fluid.
total preoviposition period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
total preoviposition period,OBA,OBA:2030004,total skin mass,The mass of a skin of body.
total preoviposition period,OBA,OBA:VT0005567,total blood protein,The total amount of a protein when measured in blood.
total preoviposition period,OBA,OBA:2045563,total serum cholesterol amount,The total amount of a cholesterol when measured in blood serum.
total preoviposition period,OBA,OBA:VT0010028,milk total protein amount,The total amount of a protein when measured in milk.
post-reproduction period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
post-reproduction period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
post-reproduction period,OBA,PR:000050150,period circadian protein homolog,Category=family.
post-reproduction period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
post-reproduction period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
pre-reproduction period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
pre-reproduction period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
pre-reproduction period,OBA,PR:000050150,period circadian protein homolog,Category=family.
pre-reproduction period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
pre-reproduction period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
reproduction period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
reproduction period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
reproduction period,OBA,GO:0019953,sexual reproduction,"Note that gametes may come from two organisms or from a single organism in the case of self-fertilizing hermaphrodites, e.g. C. elegans, or self-fertilization in plants. Note also that sexual reproduction may be seen as the regular alternation, in the life cycle of haplontic, diplontic and diplohaplontic organisms, of meiosis and fertilization which provides for the production offspring. In diplontic organisms there is a life cycle in which the products of meiosis behave directly as gametes, fusing to form a zygote from which the diploid, or sexually reproductive polyploid, adult organism will develop. In diplohaplontic organisms a haploid phase (gametophyte) exists in the life cycle between meiosis and fertilization (e.g. higher plants, many algae and Fungi); the products of meiosis are spores that develop as haploid individuals from which haploid gametes develop to form a diploid zygote; diplohaplontic organisms show an alternation of haploid and diploid generations. In haplontic organisms meiosis occurs in the zygote, giving rise to four haploid cells (e.g. many algae and protozoa), only the zygote is diploid and this may form a resistant spore, tiding organisms over hard times."
reproduction period,OBA,GO:0003006,developmental process involved in reproduction,NA
reproduction period,OBA,PR:000050150,period circadian protein homolog,Category=family.
transmission potential,OBA,OBA:VT0003635,synaptic transmission trait,The quality of a chemical synaptic transmission.
transmission potential,OBA,OBA:0000099,membrane potential trait,The electric potential of a membrane.
transmission potential,OBA,OBA:0000105,mitochondrial membrane potential,The membrane potential of a mitochondrial membrane.
transmission potential,OBA,OBA:0000134,resting membrane potential,NA
transmission potential,OBA,OBA:0003974,cochlea electric potential,The electric potential of a cochlea.
egg viability,OBA,OBA:0004486,embryo viability,The viability of a embryo.
egg viability,OBA,OBA:VT1000294,egg quantity,The amount of a egg cell.
egg viability,OBA,OBA:1001091,egg shell trait,The quality of a eggshell.
egg viability,OBA,OBA:1001092,egg shell color,The color of a eggshell.
egg viability,OBA,OBA:2040151,shelled egg length,The length of a shelled egg.
fat content,OBA,OBA:2045435,stomach content pH,The acidity of a stomach lumen.
fat content,OBA,OBA:VT0010714,milk zinc content,The amount of a zinc atom when measured in milk.
fat content,OBA,OBA:2045301,erythrocyte hemoglobin content trait,The amount of a hemoglobin when measured in erythrocyte.
fat content,OBA,OBA:0004528,fat pad mass,The mass of a fat pad.
fat content,OBA,OBA:2050198,pericardial fat amount,The amount of a pericardial fat.
feeding period (adult),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
feeding period (adult),OBA,OBA:1000748,feeding behavior quality,The quality of a feeding behavior.
feeding period (adult),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
feeding period (adult),OBA,OBA:1000037,adult organism mass,The mass of a adult organism.
feeding period (adult),OBA,GO:0007631,feeding behavior,See also the biological process term 'behavior ; GO:0007610'.
feeding period (larval),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
feeding period (larval),OBA,OBA:1000748,feeding behavior quality,The quality of a feeding behavior.
feeding period (larval),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
feeding period (larval),OBA,GO:0007631,feeding behavior,See also the biological process term 'behavior ; GO:0007610'.
feeding period (larval),OBA,HP:0011968,Feeding difficulties,"Difficulties with eating and drinking, resulting in decreased oral nutrition"
feeding period (nymphal),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
feeding period (nymphal),OBA,OBA:1000748,feeding behavior quality,The quality of a feeding behavior.
feeding period (nymphal),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
feeding period (nymphal),OBA,GO:0007631,feeding behavior,See also the biological process term 'behavior ; GO:0007610'.
feeding period (nymphal),OBA,HP:0011968,Feeding difficulties,"Difficulties with eating and drinking, resulting in decreased oral nutrition"
glycogen content,OBA,HP:0006568,Increased hepatic glycogen content,Glycogen acts as secondary long-term energy storage in the liver and other organs. Its intracellular concentration can be increased in some disease states such as obesity.
glycogen content,OBA,HP:0009051,Increased muscle glycogen content,NA
glycogen content,OBA,HP:0012269,Abnormal muscle glycogen content,Glycogen functions as a secondary short term energy storage in muscle.
glycogen content,OBA,HP:0012270,Decreased muscle glycogen content,NA
glycogen content,OBA,OBA:VT0002713,glycogen catabolism trait,The quality of a glycogen catabolic process.
hardening period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
hardening period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
hardening period,OBA,PR:000050150,period circadian protein homolog,Category=family.
hardening period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
hardening period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
moulting period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
moulting period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
moulting period,OBA,PR:000050150,period circadian protein homolog,Category=family.
moulting period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
moulting period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
prefeeding period (adult),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
prefeeding period (adult),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
prefeeding period (adult),OBA,OBA:1000037,adult organism mass,The mass of a adult organism.
prefeeding period (adult),OBA,PR:000050150,period circadian protein homolog,Category=family.
prefeeding period (adult),OBA,OBA:2041551,level of fetal and adult testis-expressed transcript protein in blood serum,The amount of a fetal and adult testis-expressed transcript protein when measured in blood serum.
prefeeding period (larval),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
prefeeding period (larval),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
prefeeding period (larval),OBA,PATO:0001185,larval,NA
prefeeding period (larval),OBA,PR:000050150,period circadian protein homolog,Category=family.
prefeeding period (larval),OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
prefeeding period (nymphal),OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
prefeeding period (nymphal),OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
prefeeding period (nymphal),OBA,PR:000050150,period circadian protein homolog,Category=family.
prefeeding period (nymphal),OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
prefeeding period (nymphal),OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
protein content,OBA,OBA:2045435,stomach content pH,The acidity of a stomach lumen.
protein content,OBA,OBA:VT0010714,milk zinc content,The amount of a zinc atom when measured in milk.
protein content,OBA,OBA:2045301,erythrocyte hemoglobin content trait,The amount of a hemoglobin when measured in erythrocyte.
protein content,OBA,OBA:2045305,reticulocyte corpuscular hemoglobin content attribute,The amount of a hemoglobin when measured in reticulocyte.
protein content,OBA,IAO:0000030,information content entity,NA
Feeding Period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
Feeding Period,OBA,OBA:1000748,feeding behavior quality,The quality of a feeding behavior.
Feeding Period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
Feeding Period,OBA,GO:0007631,feeding behavior,See also the biological process term 'behavior ; GO:0007610'.
Feeding Period,OBA,HP:0011968,Feeding difficulties,"Difficulties with eating and drinking, resulting in decreased oral nutrition"
Incubation Period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
Incubation Period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
Incubation Period,OBA,PR:000050150,period circadian protein homolog,Category=family.
Incubation Period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
Incubation Period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
Pre-Oviposition Period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
Pre-Oviposition Period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
Pre-Oviposition Period,OBA,PR:000050150,period circadian protein homolog,Category=family.
Pre-Oviposition Period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
Pre-Oviposition Period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
egg count,OBA,OBA:VT1000294,egg quantity,The amount of a egg cell.
egg count,OBA,OBA:1001091,egg shell trait,The quality of a eggshell.
egg count,OBA,OBA:1001092,egg shell color,The color of a eggshell.
egg count,OBA,OBA:2040151,shelled egg length,The length of a shelled egg.
egg count,OBA,OBA:2040152,shelled egg width,The width of a shelled egg.
premolt period,OBA,OBA:VT0002292,gestation period duration,The duration of a female pregnancy.
premolt period,OBA,OBA:2051617,level of period circadian protein homolog 3 in blood,The amount of a period circadian protein homolog 3 when measured in blood.
premolt period,OBA,PR:000050150,period circadian protein homolog,Category=family.
premolt period,OBA,PR:000012549,period circadian protein homolog 3,Category=gene.
premolt period,OBA,PR:O70361,period circadian protein homolog 3 (mouse),Category=organism-gene.
